"Date","CPU","Mem"
"2016-02-19 16:18:15.114849","0.0","25.14453125"
"2016-02-19 16:18:15.114923","0.0","25.14453125"
"2016-02-19 16:18:15.114989","0.0","25.1484375"
"2016-02-19 16:18:15.115055","0.0","25.1484375"
"2016-02-19 16:18:15.115121","0.0","25.15234375"
"2016-02-19 16:18:15.115187","0.0","25.15625"
"2016-02-19 16:18:15.115252","0.0","25.15625"
"2016-02-19 16:18:15.115318","0.0","25.15625"
"2016-02-19 16:18:15.115383","0.0","25.171875"
"2016-02-19 16:18:15.115449","0.0","25.171875"
"2016-02-19 16:18:15.115514","0.0","25.17578125"
"2016-02-19 16:18:15.115580","0.0","25.1796875"
"2016-02-19 16:18:15.115645","0.0","25.1796875"
"2016-02-19 16:18:15.115710","0.0","25.18359375"
"2016-02-19 16:18:15.115777","0.0","25.20703125"
"2016-02-19 16:18:15.115843","0.0","25.234375"
"2016-02-19 16:18:15.115907","0.0","25.265625"
"2016-02-19 16:18:15.115972","0.0","25.2890625"
"2016-02-19 16:18:15.116037","0.0","25.3203125"
"2016-02-19 16:18:15.116102","0.0","25.3203125"
"2016-02-19 16:18:15.116167","0.0","25.3203125"
"2016-02-19 16:18:15.116232","0.0","25.32421875"
"2016-02-19 16:18:15.116297","0.0","25.328125"
"2016-02-19 16:18:15.116362","0.0","25.32421875"
"2016-02-19 16:18:15.116427","0.0","25.328125"
"2016-02-19 16:18:15.116493","0.0","25.33984375"
"2016-02-19 16:18:15.116558","0.0","25.34375"
"2016-02-19 16:18:15.116623","0.0","25.34375"
"2016-02-19 16:18:15.116688","0.0","25.34765625"
"2016-02-19 16:18:15.116753","0.0","25.3515625"
"2016-02-19 16:18:15.116820","0.0","25.36328125"
"2016-02-19 16:18:15.116885","0.0","25.375"
"2016-02-19 16:18:15.116950","0.0","25.375"
"2016-02-19 16:18:15.117014","0.0","25.375"
"2016-02-19 16:18:15.117087","0.0","25.390625"
"2016-02-19 16:18:15.117150","0.0","25.40625"
"2016-02-19 16:18:15.117214","0.0","25.40625"
"2016-02-19 16:18:15.117277","0.0","25.40625"
"2016-02-19 16:18:15.117340","0.0","25.40625"
"2016-02-19 16:18:15.117404","0.0","25.41015625"
"2016-02-19 16:18:15.117466","0.0","25.421875"
"2016-02-19 16:18:15.117531","0.0","25.4296875"
"2016-02-19 16:18:15.117595","0.0","25.4296875"
"2016-02-19 16:18:15.117658","0.0","25.4296875"
"2016-02-19 16:18:15.117722","0.0","25.4296875"
"2016-02-19 16:18:15.117785","0.0","25.43359375"
"2016-02-19 16:18:15.117848","0.0","25.43359375"
"2016-02-19 16:18:15.117911","0.0","25.44921875"
"2016-02-19 16:18:15.117976","0.0","25.44921875"
"2016-02-19 16:18:15.118056","0.0","25.46875"
"2016-02-19 16:18:15.118121","0.0","25.47265625"
"2016-02-19 16:18:15.118184","0.0","25.47265625"
"2016-02-19 16:18:15.118248","0.0","25.47265625"
"2016-02-19 16:18:15.118311","0.0","25.48046875"
"2016-02-19 16:18:15.118374","0.0","25.48046875"
"2016-02-19 16:18:15.118437","0.0","25.48046875"
"2016-02-19 16:18:15.118500","0.0","25.48828125"
"2016-02-19 16:18:15.118563","0.0","25.4921875"
"2016-02-19 16:18:15.118625","0.0","25.4921875"
"2016-02-19 16:18:15.118688","0.0","25.4921875"
"2016-02-19 16:18:15.118752","0.0","25.4921875"
"2016-02-19 16:18:15.118814","0.0","25.5"
"2016-02-19 16:18:15.118878","0.0","25.5"
"2016-02-19 16:18:15.118941","0.0","25.50390625"
"2016-02-19 16:18:15.119004","0.0","25.50390625"
"2016-02-19 16:18:15.119067","0.0","25.50390625"
"2016-02-19 16:18:15.119130","0.0","25.50390625"
"2016-02-19 16:18:15.119193","0.0","25.5078125"
"2016-02-19 16:18:15.119256","0.0","25.5078125"
"2016-02-19 16:18:15.119330","0.0","25.5078125"
"2016-02-19 16:18:15.119395","0.0","25.5078125"
"2016-02-19 16:18:15.119460","0.0","25.5078125"
"2016-02-19 16:18:15.119525","0.0","25.5078125"
"2016-02-19 16:18:15.119590","0.0","25.51171875"
"2016-02-19 16:18:15.119655","0.0","25.515625"
"2016-02-19 16:18:15.119719","0.0","25.515625"
"2016-02-19 16:18:15.119784","0.0","25.515625"
